Incident ID,Year,Publishing Agency Name,Publishing Agency Unit,Agency Type Name,State Abbreviation,State Name,Division Name,Region Name,Incident Date,Offender Race,Offender Ethnicity,Victim Count,Offense Name,Total Individual Victims,Location Name,Bias Description,Victim Types,Multiple Offense,Multiple Bias
92732,2003,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,2003-04-13,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property,2,Construction Site,Anti-Asian,Individual,S,S
97789,2003,Montebello,,City,CA,California,Pacific,West,2003-04-13,White,Not Specified,2,Intimidation,2,Department/Discount Store,Anti-Asian,Individual,S,S
92464,2003,Freeport,,City,IL,Illinois,East North Central,Midwest,2003-04-14,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
94714,2003,Myrtle Beach,,City,SC,South Carolina,South Atlantic,South,2003-04-15,White,Not Specified,1,Drug/Narcotic Violations,0,Hotel/Motel/Etc.,Anti-Asian,Society/Public,S,S
93243,2003,South Lyon,,City,MI,Michigan,East North Central,Midwest,2003-04-17,White,Not Specified,1,Intimidation,0,Residence/Home,Anti-Asian,Individual,S,S
97735,2003,"Franklin Township, Somerset County",,City,NJ,New Jersey,Middle Atlantic,Northeast,2003-04-17,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
92849,2003,State Police:,Carroll County,State Police,MD,Maryland,South Atlantic,South,2003-04-18,Asian,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
97850,2003,St. Clair Shores,,City,MI,Michigan,East North Central,Midwest,2003-04-20,Unknown,Not Specified,1,Intimidation,0,Restaurant,Anti-Asian,Individual,S,S
93382,2003,St. Paul,,City,MN,Minnesota,West North Central,Midwest,2003-04-20,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Other,S,S
91708,2003,Chino Hills,,City,CA,California,Pacific,West,2003-04-20,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
91419,2003,Los Angeles,,City,CA,California,Pacific,West,2003-04-21,White,Not Specified,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
93313,2003,Mankato,,City,MN,Minnesota,West North Central,Midwest,2003-04-22,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,School/College,Anti-Asian,Individual,S,S
91889,2003,Saratoga,,City,CA,California,Pacific,West,2003-04-25,White,Not Specified,1,Intimidation,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
91656,2003,Sacramento,,County,CA,California,Pacific,West,2003-04-26,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
91930,2003,Camarillo,,City,CA,California,Pacific,West,2003-04-26,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
92999,2003,Boston,,City,MA,Massachusetts,New England,Northeast,2003-04-27,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
94250,2003,Cornell University,,University or College,NY,New York,Middle Atlantic,Northeast,2003-05-02,White,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
96164,2003,Red Wing,,City,MN,Minnesota,West North Central,Midwest,2003-05-03,Multiple,Not Specified,1,Aggravated Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
98116,2003,Lynchburg,,City,VA,Virginia,South Atlantic,South,2003-05-03,Unknown,Not Specified,1,Theft From Motor Vehicle,0,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S
93526,2003,Papillion,,City,NB,Nebraska,West North Central,Midwest,2003-05-08,Multiple,Not Specified,2,Simple Assault,0,School/College,Anti-Asian,Individual,S,S
92898,2003,Belchertown,,City,MA,Massachusetts,New England,Northeast,2003-05-10,White,Not Specified,2,Aggravated Assault,0,Field/Woods,Anti-Asian,Individual,S,S
94551,2003,Portland,,City,OR,Oregon,Pacific,West,2003-05-13,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
92151,2003,Bay,,County,FL,Florida,South Atlantic,South,2003-05-15,Unknown,Not Specified,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
97403,2003,Boston,,City,MA,Massachusetts,New England,Northeast,2003-05-16,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
91432,2003,Los Angeles,,City,CA,California,Pacific,West,2003-05-20,Black or African American,Not Specified,1,Not Specified,0,Convenience Store,Anti-Asian,Business,S,S
93581,2003,Plymouth,,City,NH,New Hampshire,New England,Northeast,2003-05-21,White,Not Specified,1,All Other Larceny,0,Convenience Store,Anti-Asian,Business,S,S
93914,2003,Washington,,City,NJ,New Jersey,Middle Atlantic,Northeast,2003-05-22,White,Not Specified,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
96240,2003,Sacramento,,City,CA,California,Pacific,West,2003-05-23,White,Not Specified,1,Simple Assault,1,Commercial/Office Building,Anti-Asian,Individual,S,S
93376,2003,St. Paul,,City,MN,Minnesota,West North Central,Midwest,2003-05-29,Black or African American,Not Specified,2,Not Specified,2,Other/Unknown,Anti-Asian,Individual,S,S
96803,2003,San Francisco,,City,CA,California,Pacific,West,2003-05-30,White,Not Specified,1,Intimidation,1,Bar/Nightclub,Anti-Asian,Individual,S,S
96988,2003,Gill,,City,MA,Massachusetts,New England,Northeast,2003-06-01,Asian,Not Specified,1,Intimidation,0,Residence/Home,Anti-Asian,Individual,S,S
96719,2003,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,2003-06-01,White,Not Specified,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
91809,2003,San Francisco,,City,CA,California,Pacific,West,2003-06-06,White,Not Specified,5,Simple Assault,5,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
93312,2003,Bemidji,,City,MN,Minnesota,West North Central,Midwest,2003-06-07,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
97261,2003,Quincy,,City,MA,Massachusetts,New England,Northeast,2003-06-07,White,Not Specified,2,Destruction/Damage/Vandalism of Property;Intimidation,0,Restaurant,Anti-American Indian or Alaska Native;Anti-Asian,Individual,M,M
94853,2003,Metropolitan Nashville Police Department,,City,TN,Tennessee,East South Central,South,2003-06-07,Unknown,Not Specified,1,Intimidation,0,Residence/Home,Anti-Asian,Individual,S,S
93027,2003,Boston,,City,MA,Massachusetts,New England,Northeast,2003-06-08,White,Not Specified,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
96979,2003,Gloucester,,City,MA,Massachusetts,New England,Northeast,2003-06-10,White,Not Specified,2,Simple Assault,0,School/College,Anti-Asian,Individual,S,S
92939,2003,Quincy,,City,MA,Massachusetts,New England,Northeast,2003-06-12,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Individual,S,S
91654,2003,Sacramento,,County,CA,California,Pacific,West,2003-06-13,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
96221,2003,Sacramento,,County,CA,California,Pacific,West,2003-06-13,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
92706,2003,Cumberland,,City,MD,Maryland,South Atlantic,South,2003-06-15,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
91807,2003,San Francisco,,City,CA,California,Pacific,West,2003-06-16,White,Not Specified,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
91437,2003,Los Angeles,,City,CA,California,Pacific,West,2003-06-19,Black or African American,Not Specified,1,Intimidation,1,Bank/Savings and Loan,Anti-Asian,Individual,S,S
95593,2003,Lakewood,,City,CA,California,Pacific,West,2003-06-19,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
95846,2003,Chicago,,City,IL,Illinois,East North Central,Midwest,2003-06-20,Black or African American,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
92783,2003,Frederick,,City,MD,Maryland,South Atlantic,South,2003-06-21,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
98416,2003,Harris,,County,TX,Texas,West South Central,South,2003-06-21,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
93337,2003,Minneapolis,,City,MN,Minnesota,West North Central,Midwest,2003-06-26,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
93331,2003,Brooklyn Park,,City,MN,Minnesota,West North Central,Midwest,2003-06-27,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
96398,2003,Falmouth,,City,ME,Maine,New England,Northeast,2003-06-27,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,M,S
93213,2003,Greenville,,City,MI,Michigan,East North Central,Midwest,2003-06-29,White,Not Specified,1,Intimidation,0,Residence/Home,Anti-Asian,Individual,S,S
97410,2003,Boston,,City,MA,Massachusetts,New England,Northeast,2003-06-29,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,Anti-Asian,Religious Organization,S,S
97548,2003,Revere,,City,MA,Massachusetts,New England,Northeast,2003-06-29,Unknown,Not Specified,1,Simple Assault,0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
94765,2003,Brown University,,University or College,RI,Rhode Island,New England,Northeast,2003-06-29,Unknown,Not Specified,2,Intimidation,2,School/College,Anti-Asian,Individual,S,S
95579,2003,Glendale,,City,CA,California,Pacific,West,2003-06-29,White,Not Specified,3,Intimidation,3,Specialty Store,Anti-Asian,Individual,S,S
92946,2003,Stoughton,,City,MA,Massachusetts,New England,Northeast,2003-07-01,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Individual,S,S
92090,2003,Suffield,,City,CT,Connecticut,New England,Northeast,2003-07-02,White,Not Specified,2,Intimidation,0,Residence/Home,Anti-Asian,Individual,S,S
91720,2003,Escondido,,City,CA,California,Pacific,West,2003-07-03,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
95487,2003,Anchorage,,City,AK,Alaska,Pacific,West,2003-07-05,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Commercial/Office Building,Anti-Asian,Individual,S,S
95740,2003,Berkeley,,City,CA,California,Pacific,West,2003-07-05,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
92339,2003,Boise,,City,ID,Idaho,Mountain,West,2003-07-05,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Individual,S,S
98392,2003,Richardson,,City,TX,Texas,West South Central,South,2003-07-06,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Individual,S,S
93488,2003,Hastings,,City,NB,Nebraska,West North Central,Midwest,2003-07-07,Unknown,Not Specified,1,Intimidation,0,Hotel/Motel/Etc.,Anti-Asian,Individual,S,S
95394,2003,Spokane,,City,WA,Washington,Pacific,West,2003-07-08,White,Not Specified,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
97559,2003,Lancaster,,City,MA,Massachusetts,New England,Northeast,2003-07-11,Asian,Not Specified,2,Aggravated Assault;All Other Larceny,0,Other/Unknown,Anti-Asian,Individual,M,S
94615,2003,La Grande,,City,OR,Oregon,Pacific,West,2003-07-11,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property;Intimidation,0,Residence/Home;Restaurant,Anti-Asian,Individual,M,S
96631,2003,State Police:,Wayne County,State Police,NY,New York,Middle Atlantic,Northeast,2003-07-12,White,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
91275,2003,Los Angeles,,County,CA,California,Pacific,West,2003-07-13,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
97264,2003,Quincy,,City,MA,Massachusetts,New England,Northeast,2003-07-19,Unknown,Not Specified,1,All Other Larceny,0,Residence/Home,Anti-Asian,Individual,S,S
95895,2003,New York,,City,NY,New York,Middle Atlantic,Northeast,2003-07-20,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
92870,2003,Attleboro,,City,MA,Massachusetts,New England,Northeast,2003-07-21,White,Not Specified,1,Aggravated Assault,1,Residence/Home,Anti-Asian,Individual,S,S
97283,2003,Brockton,,City,MA,Massachusetts,New England,Northeast,2003-07-22,Unknown,Not Specified,1,Motor Vehicle Theft,0,Residence/Home,Anti-Asian,Individual,S,S
91290,2003,Bellflower,,City,CA,California,Pacific,West,2003-07-22,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
93031,2003,Boston,,City,MA,Massachusetts,New England,Northeast,2003-07-23,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
95571,2003,Covina,,City,CA,California,Pacific,West,2003-07-23,White,Not Specified,1,Intimidation,1,Bar/Nightclub,Anti-Asian,Individual,S,S
95799,2003,Lemoore,,City,CA,California,Pacific,West,2003-07-23,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
97104,2003,San Jose,,City,CA,California,Pacific,West,2003-07-23,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
94857,2003,Metropolitan Nashville Police Department,,City,TN,Tennessee,East South Central,South,2003-07-25,White,Not Specified,4,Destruction/Damage/Vandalism of Property;Simple Assault,0,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S
95940,2003,Costa Mesa,,City,CA,California,Pacific,West,2003-07-25,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
91217,2003,Berkeley,,City,CA,California,Pacific,West,2003-07-27,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
91967,2003,Davis,,City,CA,California,Pacific,West,2003-07-27,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
97105,2003,San Jose,,City,CA,California,Pacific,West,2003-07-27,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
95447,2003,Green Bay,,City,WI,Wisconsin,East North Central,Midwest,2003-08-01,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
95184,2003,Henrico County Police Department,,County,VA,Virginia,South Atlantic,South,2003-08-02,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Individual,S,S
96422,2003,Waterville,,City,ME,Maine,New England,Northeast,2003-08-05,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
96896,2003,Gloucester Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2003-08-05,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
92413,2003,Westmont,,City,IL,Illinois,East North Central,Midwest,2003-08-06,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,Anti-Asian,Religious Organization,S,S
94456,2003,Willard,,City,OH,Ohio,East North Central,Midwest,2003-08-09,Unknown,Not Specified,1,Simple Assault,0,Residence/Home,Anti-Asian,Individual,S,S
91857,2003,Pacifica,,City,CA,California,Pacific,West,2003-08-09,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
91311,2003,Beverly Hills,,City,CA,California,Pacific,West,2003-08-15,Black or African American,Not Specified,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
96432,2003,Ramsey,,County,MN,Minnesota,West North Central,Midwest,2003-08-17,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Asian,Other,S,S
93552,2003,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,2003-08-18,White,Not Specified,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
95421,2003,Pullman,,City,WA,Washington,Pacific,West,2003-08-19,White,Not Specified,1,Intimidation,1,Bar/Nightclub,Anti-Asian,Individual,S,S
91818,2003,San Francisco,,City,CA,California,Pacific,West,2003-08-20,White,Not Specified,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
97550,2003,Revere,,City,MA,Massachusetts,New England,Northeast,2003-08-22,White,Not Specified,1,Simple Assault,0,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
96071,2003,New York,,City,NY,New York,Middle Atlantic,Northeast,2003-08-22,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
91284,2003,Arcadia,,City,CA,California,Pacific,West,2003-08-23,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
92482,2003,Elkhart,,County,IN,Indiana,East North Central,Midwest,2003-08-24,Unknown,Not Specified,1,Not Specified,1,Residence/Home,Anti-Asian,Individual,S,S
93036,2003,Boston,,City,MA,Massachusetts,New England,Northeast,2003-08-24,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
96168,2003,Brooklyn Park,,City,MN,Minnesota,West North Central,Midwest,2003-08-25,Asian,Not Specified,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
95985,2003,Lake,,County,IL,Illinois,East North Central,Midwest,2003-09-02,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
98137,2003,Norfolk,,City,VA,Virginia,South Atlantic,South,2003-09-02,Black or African American,Not Specified,1,Simple Assault,0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
91870,2003,Cupertino,,City,CA,California,Pacific,West,2003-09-02,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
98215,2003,King,,County,WA,Washington,Pacific,West,2003-09-03,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
93835,2003,Madison,,City,NJ,New Jersey,Middle Atlantic,Northeast,2003-09-05,Unknown,Not Specified,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
